start_lat,start_lon,end_lat,end_lon,time_slot,hour,weekday,graphhopper_seconds,google_maps_seconds,distance_meters
24.83474943663475,120.98433534282302,24.83071282732744,120.99567586080244,周一晚峰,18,0,264.329,310.0,2104.314
24.83474943663475,120.98433534282302,24.83071282732744,120.99567586080244,周一下午,14,0,264.329,310.0,2104.314
24.83474943663475,120.98433534282302,24.83071282732744,120.99567586080244,周六,10,5,264.329,314.0,2104.314
24.80362280914547,121.01758041875814,24.787853437720837,120.97968365681459,周一早峰,8,0,528.378,1096.0,6974.668
24.80362280914547,121.01758041875814,24.787853437720837,120.97968365681459,周一晚峰,18,0,528.378,999.0,6974.668
24.80362280914547,121.01758041875814,24.787853437720837,120.97968365681459,周一下午,14,0,528.378,832.0,6974.668
24.80362280914547,121.01758041875814,24.787853437720837,120.97968365681459,周六,10,5,528.378,917.0,6974.668
24.8329404664253,120.98566677771278,24.83617069003108,120.9819616930731,周一早峰,8,0,100.887,99.0,726.749
24.8329404664253,120.98566677771278,24.83617069003108,120.9819616930731,周一晚峰,18,0,100.887,98.0,726.749
24.8329404664253,120.98566677771278,24.83617069003108,120.9819616930731,周一下午,14,0,100.887,99.0,726.749
24.8329404664253,120.98566677771278,24.83617069003108,120.9819616930731,周六,10,5,100.887,99.0,726.749
24.820457183621492,120.93412419452902,24.772789827565155,120.9560449167242,周一早峰,8,0,1013.16,1416.0,11165.067
24.820457183621492,120.93412419452902,24.772789827565155,120.9560449167242,周一晚峰,18,0,1013.16,1326.0,11165.067
24.820457183621492,120.93412419452902,24.772789827565155,120.9560449167242,周一下午,14,0,1013.16,1312.0,11165.067
24.820457183621492,120.93412419452902,24.772789827565155,120.9560449167242,周六,10,5,1013.16,1334.0,11165.067
24.81356844442644,120.96283489610731,24.787018096711687,120.94885563276944,周一早峰,8,0,264.734,628.0,3944.707
24.81356844442644,120.96283489610731,24.787018096711687,120.94885563276944,周一晚峰,18,0,264.734,596.0,3944.707
24.81356844442644,120.96283489610731,24.787018096711687,120.94885563276944,周一下午,14,0,264.734,563.0,3944.707
24.81356844442644,120.96283489610731,24.787018096711687,120.94885563276944,周六,10,5,264.734,614.0,3944.707
24.776697782204913,121.01429891289412,24.81480353852466,120.98482179051003,周一早峰,8,0,498.065,1096.0,7097.457
24.776697782204913,121.01429891289412,24.81480353852466,120.98482179051003,周一晚峰,18,0,498.065,1252.0,7097.457
24.776697782204913,121.01429891289412,24.81480353852466,120.98482179051003,周一下午,14,0,498.065,994.0,7097.457
24.776697782204913,121.01429891289412,24.81480353852466,120.98482179051003,周六,10,5,498.065,959.0,7097.457
24.76711386481981,120.99562141181553,24.766340249376192,120.9641509897582,周一早峰,8,0,347.064,520.0,4770.019
24.76711386481981,120.99562141181553,24.766340249376192,120.9641509897582,周一晚峰,18,0,347.064,538.0,4770.019
24.76711386481981,120.99562141181553,24.766340249376192,120.9641509897582,周一下午,14,0,347.064,489.0,4770.019
24.76711386481981,120.99562141181553,24.766340249376192,120.9641509897582,周六,10,5,347.064,491.0,4770.019
24.84895233506366,120.98759997838687,24.805694974377467,120.9916152825891,周一早峰,8,0,546.761,960.0,6585.928
24.84895233506366,120.98759997838687,24.805694974377467,120.9916152825891,周一晚峰,18,0,546.761,936.0,6585.928
24.84895233506366,120.98759997838687,24.805694974377467,120.9916152825891,周一下午,14,0,546.761,871.0,6585.928
24.84895233506366,120.98759997838687,24.805694974377467,120.9916152825891,周六,10,5,546.761,994.0,6585.928
24.83428519201898,120.99983999203916,24.77290480719641,120.93288902195137,周一早峰,8,0,812.068,1863.0,11918.057
24.83428519201898,120.99983999203916,24.77290480719641,120.93288902195137,周一晚峰,18,0,812.068,1701.0,11918.057
24.83428519201898,120.99983999203916,24.77290480719641,120.93288902195137,周一下午,14,0,812.068,1542.0,11918.057
24.83428519201898,120.99983999203916,24.77290480719641,120.93288902195137,周六,10,5,812.068,1819.0,11918.057
24.78154530480591,120.95409667883781,24.771098284358633,121.01486187429015,周一早峰,8,0,635.122,1306.0,8723.572
24.78154530480591,120.95409667883781,24.771098284358633,121.01486187429015,周一晚峰,18,0,635.122,926.0,8723.572
24.78154530480591,120.95409667883781,24.771098284358633,121.01486187429015,周一下午,14,0,635.122,807.0,8723.572
24.78154530480591,120.95409667883781,24.771098284358633,121.01486187429015,周六,10,5,635.122,819.0,8723.572
24.837636762647268,120.95832100927187,24.815543866529488,120.96560687109546,周一早峰,8,0,624.649,963.0,6123.839
24.837636762647268,120.95832100927187,24.815543866529488,120.96560687109546,周一晚峰,18,0,624.649,954.0,6123.839
24.837636762647268,120.95832100927187,24.815543866529488,120.96560687109546,周一下午,14,0,624.649,841.0,6123.839
24.837636762647268,120.95832100927187,24.815543866529488,120.96560687109546,周六,10,5,624.649,895.0,6123.839
24.841454758974056,120.97129666673287,24.776488016649807,120.95219647569246,周一早峰,8,0,783.915,1539.0,9977.44
24.841454758974056,120.97129666673287,24.776488016649807,120.95219647569246,周一晚峰,18,0,783.915,1411.0,9977.44
24.841454758974056,120.97129666673287,24.776488016649807,120.95219647569246,周一下午,14,0,783.915,1418.0,9977.44
24.841454758974056,120.97129666673287,24.776488016649807,120.95219647569246,周六,10,5,783.915,1493.0,9977.44
24.806136813416316,120.95364674476707,24.808458599022355,121.01080405952422,周一早峰,8,0,523.439,1316.0,8164.665
24.806136813416316,120.95364674476707,24.808458599022355,121.01080405952422,周一晚峰,18,0,523.439,1298.0,8164.665
24.806136813416316,120.95364674476707,24.808458599022355,121.01080405952422,周一下午,14,0,523.439,978.0,8164.665
24.806136813416316,120.95364674476707,24.808458599022355,121.01080405952422,周六,10,5,523.439,1116.0,8164.665
24.78994005051404,120.94973886832416,24.849753760649513,120.97585736643089,周一早峰,8,0,750.146,1579.0,8987.511
24.78994005051404,120.94973886832416,24.849753760649513,120.97585736643089,周一晚峰,18,0,750.146,1593.0,8987.511
24.78994005051404,120.94973886832416,24.849753760649513,120.97585736643089,周一下午,14,0,750.146,1465.0,8987.511
24.78994005051404,120.94973886832416,24.849753760649513,120.97585736643089,周六,10,5,750.146,1541.0,8987.511
24.75909094121738,120.93424047378824,24.760964913035068,120.98647014375328,周一早峰,8,0,718.631,1071.0,7740.208
24.75909094121738,120.93424047378824,24.760964913035068,120.98647014375328,周一晚峰,18,0,718.631,1020.0,7740.208
24.75909094121738,120.93424047378824,24.760964913035068,120.98647014375328,周一下午,14,0,718.631,1084.0,7740.208
24.75909094121738,120.93424047378824,24.760964913035068,120.98647014375328,周六,10,5,718.631,1037.0,7740.208
24.829207936436298,120.96799439701198,24.756352770615194,120.96434573578559,周一早峰,8,0,1078.15,1910.0,16821.998
24.829207936436298,120.96799439701198,24.756352770615194,120.96434573578559,周一晚峰,18,0,1078.15,1736.0,16821.998
24.829207936436298,120.96799439701198,24.756352770615194,120.96434573578559,周一下午,14,0,1078.15,1617.0,16821.998
24.829207936436298,120.96799439701198,24.756352770615194,120.96434573578559,周六,10,5,1078.15,1927.0,16821.998
24.84961213802401,120.97762029105893,24.847107837761364,121.0074701732011,周一早峰,8,0,353.096,674.0,4016.347
24.84961213802401,120.97762029105893,24.847107837761364,121.0074701732011,周一晚峰,18,0,353.096,573.0,4016.347
24.84961213802401,120.97762029105893,24.847107837761364,121.0074701732011,周一下午,14,0,353.096,533.0,4016.347
24.84961213802401,120.97762029105893,24.847107837761364,121.0074701732011,周六,10,5,353.096,575.0,4016.347
